round,age,criminal_cases,assets_cr,liabilities_cr,campaign_spending_cr,social_media_followers,speech_sentiment,popularity_score,historical_win_rate,total_votes,vote_surge_score,constituency_volatility,independent_candidate_count,voter_turnout,urban_voter_ratio,postal_vote_ratio,anomaly_score,strategic_manipulation_score,bot_activity_flag,fake_news_score,cyber_attack_risk,booth_capture_risk,deepfake_propagation_score,suspicious_timing_index,vote_injection_risk,adversarial_pressure,strategic_polarization_index,influence_network_strength,vote_change_per_round,late_round_surge,sequential_risk_score,network_failure_count,power_outage_risk,time_between_updates_hr,server_delay_s,attack_response_score,fraud_label
4.0,4.07753744390572,0.6931471805599453,0.9122827104766162,0.22314355131420976,0.11332868530700317,10.339481865679115,0.5158,0.6489,0.5499,12.099617086086244,0.1714,0.1309,3.0,0.8391,0.2267,0.019,0.3614,0.4717,1.0,0.6002,0.6432,0.485,0.6834,0.2441,0.2185,0.172,0.2521,0.1254,0.0073,0.0,0.3486,0.0,0.2976,0.165,0.31689999999999996,0.0,0
3.0,3.970291913552122,0.6931471805599453,0.33647223662121295,0.12221763272424921,0.12221763272424921,7.884576510596324,0.434,0.4902,0.4674,10.769663242978435,0.047,0.1366,3.0,0.6846,0.7389,0.0952,0.3464,0.4222,1.0,0.0,0.655,0.2014,0.6953,0.2514,0.109,0.8382,0.615,0.1676,-0.0364,0.0,0.2369,1.0,0.2135,0.17833333333333332,0.5942000000000001,1.0,0
7.0,4.02535169073515,0.0,0.9202827531436926,0.27002713721306015,0.46373401623214017,9.223157875686796,0.4727,0.6551,0.2054,11.857450901639037,0.1473,0.4339,3.0,0.5279,0.4843,0.0965,0.4231,0.3188,1.0,0.4608,0.4116,0.3156,0.6307,0.5338,0.1169,0.934,0.5969,0.0615,0.0143,0.0323,0.4362,4.0,0.1598,1.1516666666666666,0.2523,1.0,0
6.0,3.7376696182833684,0.0,0.412109650826833,0.0,0.13976194237515868,8.200837258379849,0.0944,0.5064,0.3215,12.41942037405423,0.1736,0.4032,5.0,0.7689,0.4786,0.0731,0.2567,0.1815,0.0,0.1636,0.1607,0.3023,0.0785,0.4617,0.1188,0.9409,0.6316,0.0,-0.063,0.2104,0.2595,0.0,0.1053,0.605,0.15430000000000002,-1.0,0
6.0,3.8066624897703196,0.0,0.0,0.8020015854720274,0.9321640810304452,9.893285690051531,0.1324,0.5073,0.1785,11.500417566327018,0.0881,0.323,2.0,0.7554,0.6064,0.0242,0.2934,0.3029,0.0,0.3473,0.3855,0.5634,0.1872,0.521,0.2257,0.9035,0.5768,0.3557,0.0158,0.102,0.2846,6.0,0.6257,0.3783333333333333,0.30160000000000003,-1.0,1
1.0,3.8501476017100584,1.3862943611198906,0.41871033485818504,0.058268908123975775,0.18232155679395462,9.667448713236185,0.3836,0.4956,0.1503,11.337416648669434,0.0441,0.638,3.0,0.6849,0.2756,0.1547,0.3897,0.357,1.0,0.458,0.3903,0.5517,0.6484,0.1852,0.1737,0.62,0.5395,0.4228,-0.0142,0.0,0.1706,2.0,0.1728,3.996666666666667,0.32780000000000004,1.0,1
6.0,3.4339872044851463,0.0,0.1988508587451652,0.11332868530700317,0.06765864847381481,9.543879740512757,0.1378,0.5576,0.3908,11.484186426630423,0.141,0.2556,4.0,0.7802,0.1979,0.0762,0.2806,0.2916,0.0,0.2799,0.3001,0.5196,0.1056,0.4716,0.1888,0.9264,0.6366,0.4534,-0.0034,0.03,0.2965,1.0,0.2034,3.308333333333333,0.2165,1.0,0
2.0,3.9318256327243257,0.6931471805599453,0.41871033485818504,0.12221763272424921,0.07696104113612832,5.717027701406222,0.7949,0.5644,0.4412,10.711702975923748,0.1064,0.1473,6.0,0.6305,0.5782,0.0462,0.1571,0.2202,0.0,0.224,0.3982,0.4096,0.1327,0.1789,0.1196,0.8738,0.6091,0.1618,-0.014,0.0,0.1015,1.0,0.1348,0.15166666666666667,0.2427,-1.0,0
4.0,3.970291913552122,2.9444389791664403,0.7419373447293773,0.2546422183735807,0.23901690047049992,7.539027055823995,0.0,0.228,0.1499,11.129539802004944,0.0422,0.4666,3.0,0.6444,0.5516,0.0382,0.4107,0.4029,1.0,0.6918,0.615,0.5317,0.7344,0.2293,0.1334,0.1017,0.2487,0.1082,0.012,0.0,0.356,1.0,0.3335,1.695,0.32789999999999997,0.0,0
3.0,3.8066624897703196,0.6931471805599453,1.9629077254238845,0.6729444732424258,1.068153081183401,10.075842945018232,0.6741,0.7426,0.3081,11.337774140510511,0.0547,0.3048,3.0,0.7127,0.1575,0.116,0.1733,0.139,0.0,0.1116,0.1728,0.2655,0.0716,0.0999,0.1158,0.5645,0.3756,0.5412,0.0224,0.0,0.0825,0.0,0.1472,1.3299999999999998,0.737,1.0,0
4.0,4.02535169073515,0.0,1.2919836816486494,0.2776317365982795,0.46373401623214017,9.323847612769777,0.7849,0.6519,0.5639,10.767431804038074,0.0744,0.1666,1.0,0.6743,0.1711,0.0383,0.199,0.2564,0.0,0.1887,0.401,0.4474,0.1408,0.2041,0.1693,0.0788,0.1875,0.0,0.0625,0.0,0.1491,1.0,0.0797,3.9866666666666664,0.2768,0.0,0
1.0,3.8712010109078907,1.3862943611198906,0.37156355643248307,0.04879016416943201,0.07696104113612832,11.748914163013119,0.3046,0.5003,0.4352,11.713749784995159,0.0695,0.2291,2.0,0.7336,0.3304,0.2486,0.2033,0.2799,0.0,0.1493,0.3143,0.4421,0.1022,0.1752,0.3563,0.6463,0.4903,0.4775,0.0216,0.0,0.1219,0.0,0.1737,2.52,0.0,1.0,0
3.0,3.6635616461296463,0.0,0.5007752879124893,0.23111172096338664,0.07696104113612832,12.480566889584617,0.4959,0.6567,0.4482,11.64013944469662,0.0464,0.2045,7.0,0.7104,0.2946,0.035,0.3328,0.4171,1.0,0.6113,0.5102,0.6005,0.6008,0.2013,0.2098,0.8017,0.5959,0.1512,-0.0066,0.0,0.2097,2.0,0.2794,1.5633333333333332,0.3082,1.0,0
1.0,3.9318256327243257,1.0986122886681096,2.150598735996164,1.5195132049061133,1.1786549963416462,9.76921302671366,0.6084,0.5623,0.2546,10.797491774831043,0.0887,0.0514,4.0,0.7199,0.1264,0.0518,0.2158,0.3226,0.0,0.302,0.4917,0.3639,0.2354,0.2261,0.1597,0.569,0.4242,0.1995,0.0109,0.0,0.0985,2.0,0.1639,1.9516666666666667,0.5083,1.0,1
1.0,4.143134726391533,1.9459101490553132,1.0818051703517284,0.23901690047049992,0.4824261492442927,6.921658184151129,0.244,0.3526,0.2693,12.197864046980285,0.1334,0.435,5.0,0.5511,0.3541,0.1235,0.1697,0.145,0.0,0.0502,0.2205,0.3217,0.082,0.1283,0.1179,0.562,0.3712,0.1772,0.013,0.0,0.0466,0.0,0.0724,0.0,0.1262,1.0,0
5.0,3.6888794541139363,1.3862943611198906,0.0,0.039220713153281295,0.12221763272424921,8.996032669324372,0.2522,0.3771,0.4903,12.116333916330777,0.054,0.1291,6.0,0.6729,0.2981,0.0247,0.3994,0.3829,1.0,0.4697,0.6007,0.2485,0.6509,0.5708,0.1161,0.1248,0.2244,0.0857,-0.0364,0.272,0.4308,1.0,0.2425,0.6266666666666667,0.29860000000000003,0.0,0
7.0,3.8712010109078907,0.0,0.0,0.4382549309311553,0.09531017980432487,12.3833690976076,0.4904,0.5837,0.5736,11.189160152345366,0.1435,0.1853,6.0,0.8003,0.4333,0.0298,0.4544,0.4995,1.0,0.5496,0.4692,0.4488,0.6663,0.5241,0.228,1.0,0.6377,0.2744,-0.0457,0.0059,0.4457,2.0,0.1293,0.3233333333333333,0.2286,-1.0,1
6.0,3.4965075614664802,1.0986122886681096,1.1755733298042381,0.12221763272424921,0.3784364357202451,6.806829360392176,0.3722,0.521,0.4136,10.669280923080928,0.1417,0.1316,5.0,0.5434,0.3043,0.1167,0.2116,0.1489,0.0,0.2172,0.2966,0.2279,0.0,0.5294,0.1772,0.9969,0.6684,0.4474,-0.0882,0.1781,0.1981,2.0,0.0824,0.3233333333333333,0.1442,-1.0,0
3.0,3.8501476017100584,0.0,1.144222799920162,0.36464311358790924,0.44468582126144574,10.788865365766808,0.3852,0.5949,0.406,11.575965989671177,0.1211,0.0879,7.0,0.5862,0.2888,0.0352,0.3265,0.3624,1.0,0.5508,0.6175,0.1904,0.7187,0.2713,0.0839,0.7389,0.5129,0.2907,0.028,0.0,0.2422,3.0,0.1192,0.56,0.2442,-1.0,0
1.0,4.23410650459726,0.6931471805599453,1.8500283773520307,0.7227059828014898,0.9082585601768908,9.451559570017622,0.5652,0.6237,0.2376,12.41863642793664,0.0148,0.2503,3.0,0.6871,0.2462,0.1576,0.3065,0.2877,1.0,0.467,0.3104,0.3007,0.6213,0.0986,0.18,0.593,0.4825,0.2077,-0.0446,0.0,0.1342,2.0,0.1779,2.11,0.21669999999999998,1.0,0
1.0,3.9318256327243257,0.0,0.5822156198526637,0.06765864847381481,0.20701416938432615,11.311066285763198,0.6065,0.6147,0.615,11.153575517827091,0.005,0.3192,4.0,0.6724,0.5501,0.0147,0.2269,0.2981,0.0,0.3294,0.4814,0.5074,0.2424,0.1657,0.1684,0.6985,0.5099,0.1576,-0.032,0.0,0.1096,1.0,0.1012,0.32,0.3973,-1.0,0
1.0,3.713572066704308,0.0,0.7371640659767197,0.2468600779315258,0.30010459245033805,6.484635235635252,0.4187,0.4682,0.1001,11.456598470111594,0.111,0.171,4.0,0.764,0.5025,0.1122,0.1675,0.2072,0.0,0.2688,0.4653,0.2817,0.1868,0.1941,0.1384,0.0406,0.1437,0.0458,-0.0469,0.0,0.0738,3.0,0.1905,0.295,0.0,0.0,0
7.0,3.7612001156935624,0.0,0.35065687161316933,0.12221763272424921,0.13976194237515868,9.899128063758676,0.7657,0.6651,0.4693,10.934677164886804,0.0947,0.1561,6.0,0.5833,0.3075,0.0843,0.3152,0.35,0.0,0.3629,0.6876,0.3549,0.2899,0.5958,0.1919,1.0,0.6086,0.218,-0.0095,0.0815,0.3467,3.0,0.168,2.2333333333333334,0.3155,-1.0,1
3.0,3.8501476017100584,0.0,1.0296194171811583,0.11332868530700317,0.33647223662121295,6.289715570908998,0.6109,0.51,0.5453,10.675422807892987,0.0,0.2804,4.0,0.7386,0.3878,0.0636,0.2068,0.2612,0.0,0.352,0.6551,0.3997,0.2297,0.2134,0.0846,0.726,0.4812,0.2823,-0.0604,0.0,0.1534,2.0,0.3126,0.39333333333333337,0.2591,1.0,0
6.0,3.6635616461296463,0.0,1.873339456220478,0.924258901523332,0.4510756193602167,10.07398953252474,0.3543,0.4706,0.0592,11.423011698301426,0.0851,0.1896,3.0,0.7336,0.5343,0.0264,0.4101,0.3964,1.0,0.5131,0.4862,0.2978,0.6693,0.5313,0.1235,0.0,0.7291,0.3698,0.0467,0.2041,0.4083,2.0,0.0804,1.3166666666666667,0.3107,1.0,0
5.0,4.0943445622221,0.0,1.324418957401803,0.2468600779315258,0.5709795465857378,10.287286297671224,0.6842,0.698,0.4774,11.55838628349022,0.0319,0.0083,4.0,0.694,0.0885,0.0864,0.3632,0.366,1.0,0.4898,0.2869,0.5616,0.543,0.4585,0.164,0.0,0.1819,0.0863,0.0179,0.076,0.3723,1.0,0.1049,0.7966666666666666,0.1997,0.0,1
4.0,4.143134726391533,1.6094379124341003,1.269760544863939,0.44468582126144574,0.5596157879354227,9.983637946718957,0.2008,0.389,0.2255,11.256031212670765,0.0959,0.3259,3.0,0.5861,0.4079,0.1195,0.2001,0.1973,0.0,0.2797,0.3832,0.6372,0.1401,0.1836,0.2233,0.1122,0.185,0.0525,-0.0019,0.0,0.1627,1.0,0.1648,2.2016666666666667,0.3075,0.0,0
7.0,3.828641396489095,0.0,2.1065702090680887,1.2556160374777745,0.5128236264286637,10.328951347150982,0.3857,0.5306,0.376,11.268596580863035,0.106,0.3043,9.0,0.5789,0.8354,0.124,0.2806,0.2093,0.0,0.2272,0.2721,0.3703,0.0626,0.4929,0.1731,0.9352,0.6104,0.4217,-0.0565,0.0195,0.2699,1.0,0.1393,1.135,0.5885,-1.0,0
2.0,3.8918202981106265,2.302585092994046,3.123685637864452,2.380471631651117,1.415853163361435,6.660575149839686,0.4131,0.3155,0.2183,11.53836901504865,0.0389,0.1229,6.0,0.7092,0.4509,0.0506,0.3979,0.5152,1.0,0.6863,0.5904,0.647,0.7605,0.1991,0.1769,0.1243,0.2757,0.1124,-0.0103,0.0,0.2579,1.0,0.1203,0.0,0.6296,0.0,0
3.0,4.1588830833596715,0.0,1.6253112615903906,1.0577902941478545,0.1906203596086497,9.322865162818028,0.3466,0.4924,0.5904,10.51902448126828,0.2935,0.3382,6.0,0.4534,0.317,0.0647,0.237,0.234,0.0,0.3089,0.5187,0.2653,0.253,0.2404,0.1224,0.1259,0.2479,0.0799,0.0341,0.0,0.1632,2.0,0.1936,0.8916666666666667,0.2627,0.0,1
6.0,3.9318256327243257,1.9459101490553132,3.2917544702807735,2.2491843162669305,0.0,7.911690520708339,0.2952,0.3542,0.2776,11.490168477847613,0.0137,0.233,6.0,0.6856,0.7159,0.0606,0.4921,0.5136,1.0,0.7343,0.9179,0.5115,0.8,0.6615,0.1579,0.2069,0.2656,0.1278,-0.0115,0.4224,0.5748,7.0,0.2038,1.425,0.4807,0.0,0
4.0,4.248495242049359,1.0986122886681096,0.6043159668533296,0.06765864847381481,0.173953307123438,8.40178233990491,0.5417,0.5458,0.3289,10.997020295460938,0.072,0.0202,5.0,0.6144,0.5261,0.1012,0.1755,0.2392,0.0,0.329,0.5824,0.4143,0.2061,0.2092,0.1586,0.8842,0.524,0.1822,0.0243,0.0,0.1485,3.0,0.1837,0.2866666666666667,0.2615,1.0,0
2.0,4.02535169073515,1.791759469228055,1.691939133945844,0.9969486348916095,0.8285518175661483,8.16961956172385,0.3418,0.4162,0.1965,11.547230268662219,0.1811,0.3195,3.0,0.8512,0.5248,0.0166,0.2056,0.2635,0.0,0.2198,0.3404,0.5359,0.1299,0.1554,0.1605,0.7473,0.5451,0.1685,0.0071,0.0,0.136,0.0,0.1101,1.3033333333333335,0.2512,-1.0,0
2.0,4.007333185232471,0.0,0.6151856390902335,0.11332868530700317,0.07696104113612832,11.36580501506417,0.7531,0.6756,0.3725,12.195234120349179,0.0801,0.1401,13.0,0.7226,0.4348,0.0514,0.3294,0.3821,1.0,0.619,0.6358,0.2235,0.737,0.2472,0.0929,0.7844,0.5154,0.2016,0.0266,0.0,0.1921,6.0,0.2498,0.48500000000000004,0.2883,-1.0,0
5.0,4.060443010546419,0.0,0.5653138090500605,0.23901690047049992,0.2468600779315258,10.530227800898475,0.6556,0.7213,0.6077,11.103934147085505,0.04,0.2765,4.0,0.6386,0.2855,0.055,0.3613,0.3045,1.0,0.4953,0.1675,0.2674,0.6126,0.4283,0.0779,0.0924,0.1699,0.0637,0.0318,0.1577,0.3396,1.0,0.0358,0.29333333333333333,0.25610000000000005,0.0,0
1.0,3.912023005428146,0.0,1.776645831418007,1.0473189942805592,0.6151856390902335,11.159587803248082,0.0,0.5203,0.1461,12.047135528968955,0.1012,0.3365,7.0,0.7727,0.6304,0.0339,0.1466,0.0902,0.0,0.1352,0.1617,0.2924,0.089,0.1315,0.1,0.0,0.0907,0.0294,0.0117,0.0,0.0779,0.0,0.0972,1.6283333333333334,0.31760000000000005,0.0,0
7.0,3.828641396489095,0.0,1.713797927758343,0.2851789422336624,1.000631880307906,11.364321042848184,0.7862,0.6517,0.6109,11.392823492657367,0.0595,0.3672,4.0,0.6368,0.2804,0.0196,0.2895,0.2851,0.0,0.1514,0.436,0.4674,0.1497,0.4994,0.155,1.0,0.6198,0.4872,0.0147,0.0048,0.2772,1.0,0.3668,0.6116666666666667,0.6323,-1.0,1
1.0,3.828641396489095,0.0,0.7419373447293773,0.41871033485818504,0.2851789422336624,9.909618718466369,0.4933,0.6454,0.279,10.88123079872325,0.0406,0.2528,7.0,0.6964,0.3674,0.0364,0.1574,0.1835,0.0,0.1946,0.3965,0.3615,0.1302,0.1378,0.1245,0.6527,0.5336,0.1802,-0.0055,0.0,0.0552,2.0,0.1782,0.3433333333333334,0.6411,-1.0,0
5.0,3.8918202981106265,1.0986122886681096,0.16551443847757338,0.0295588022415444,0.06765864847381481,12.371930245460103,0.7654,0.7255,0.6299,11.685760500001614,0.1039,0.1614,4.0,0.5866,0.4457,0.0257,0.2658,0.2646,0.0,0.266,0.4025,0.438,0.15,0.5231,0.1819,0.8255,0.6129,0.1633,0.0251,0.2195,0.2416,3.0,0.166,0.24833333333333335,0.264,1.0,1
4.0,3.6888794541139363,0.0,2.2945529212967815,0.924258901523332,0.7793248768009976,7.850882664809852,0.0735,0.362,0.2769,10.731995701026525,0.0701,0.1377,3.0,0.6297,0.5853,0.4055,0.1377,0.2472,0.0,0.1426,0.2858,0.216,0.0948,0.1227,0.4466,0.0,0.1036,0.034,-0.0083,0.0,0.0957,0.0,0.1166,0.6783333333333333,0.1669,0.0,1
4.0,3.8712010109078907,1.0986122886681096,3.261935314328648,1.937301774518713,2.1713368063840917,8.94793610670867,0.0,0.6759,0.3845,11.368766369270622,0.1376,0.293,5.0,0.7927,0.1184,0.0321,0.2179,0.3251,0.0,0.3061,0.477,0.4525,0.1663,0.1807,0.1963,0.7082,0.5488,0.3133,-0.051,0.0,0.1997,1.0,0.4874,0.5466666666666666,0.173,-1.0,1
3.0,3.7376696182833684,1.9459101490553132,0.46373401623214017,0.2151113796169455,0.173953307123438,9.14984699154722,0.4945,0.4549,0.7136,11.439547995165453,0.0892,0.2676,4.0,0.6213,0.3763,0.0406,0.3222,0.325,1.0,0.4581,0.3083,0.3331,0.571,0.2127,0.1504,0.8636,0.5405,0.5677,0.0143,0.0,0.2536,1.0,0.1199,0.7183333333333334,0.5532999999999999,1.0,0
6.0,3.4339872044851463,0.0,0.31481073984003355,0.058268908123975775,0.09531017980432487,12.171274139987478,0.6876,0.6948,0.6419,11.470445847351604,0.0609,0.2425,3.0,0.7222,0.41,0.0469,0.2833,0.2699,0.0,0.273,0.4958,0.337,0.2248,0.5303,0.1002,0.1102,0.2567,0.0736,0.0329,0.1388,0.3007,6.0,0.1143,1.155,0.4011,0.0,0
5.0,4.174387269895637,1.0986122886681096,0.6205764877251099,0.11332868530700317,0.173953307123438,9.843631385382762,0.4056,0.4525,0.4428,10.502461406828811,0.2307,0.1912,3.0,0.8815,0.4684,0.0818,0.2759,0.251,0.0,0.2415,0.3922,0.4068,0.0,0.5537,0.1698,0.9213,0.5684,0.2115,0.0477,0.0313,0.2562,0.0,0.2132,0.505,0.19219999999999998,-1.0,0
6.0,3.8501476017100584,0.0,2.315501318260592,0.6151856390902335,1.1216775615991057,9.43508264465409,0.2115,0.5207,0.3114,11.639787164559817,0.0507,0.3654,3.0,0.7137,0.4774,0.1289,0.2804,0.2706,0.0,0.2348,0.5573,0.3147,0.23,0.5534,0.1513,0.1477,0.1979,0.0445,-0.029,0.0391,0.2845,3.0,0.4447,0.3716666666666667,0.2455,0.0,1
1.0,3.8918202981106265,1.3862943611198906,0.0,0.07696104113612832,0.08617769624105233,7.914617709040679,0.4558,0.5982,0.1172,11.590062416559132,0.1202,0.2405,5.0,0.5523,0.7196,0.1204,0.124,0.161,0.0,0.1557,0.171,0.3413,0.0693,0.0961,0.1605,0.6652,0.4239,0.1251,0.0047,0.0,0.0461,1.0,0.1201,0.5016666666666667,0.09490000000000001,1.0,0
1.0,3.828641396489095,0.6931471805599453,1.2267122912954256,0.6575200029167942,0.6312717768418579,8.599141774063405,0.5927,0.5943,0.4571,11.51939449559881,0.0559,0.4565,4.0,0.7117,0.2249,0.0489,0.2127,0.2173,0.0,0.2784,0.3855,0.3639,0.1639,0.1465,0.1309,0.6329,0.445,0.2745,0.0459,0.0,0.1145,4.0,0.11,0.6266666666666667,0.24580000000000002,-1.0,0
1.0,4.060443010546419,0.0,2.3570732782781154,0.8960880245566356,0.3987761199573678,8.350193650720067,0.3992,0.5168,0.5264,11.658989248100532,0.1473,0.3257,7.0,0.8149,0.3211,0.2191,0.4184,0.4763,1.0,0.712,0.5327,0.5059,0.7264,0.2119,0.3439,0.7098,0.6449,0.3133,-0.0219,0.0,0.2098,3.0,0.1631,0.975,0.4124,-1.0,1
1.0,3.9512437185814275,1.9459101490553132,2.6973262377392344,1.9837562915454279,1.2029723039923526,10.600228268606203,0.2594,0.4365,0.3855,11.566276640467223,0.0241,0.2652,3.0,0.6539,0.3867,0.0462,0.2083,0.2536,0.0,0.2676,0.3832,0.4248,0.1672,0.158,0.1723,0.1283,0.2261,0.1185,0.0259,0.0,0.0986,2.0,0.2518,1.0466666666666666,0.21530000000000002,0.0,0
5.0,4.02535169073515,1.0986122886681096,2.1736147116970854,0.7793248768009976,0.41871033485818504,9.63756697186586,0.5029,0.6305,0.5333,11.828319975988546,0.0423,0.3679,2.0,0.7054,0.4415,0.3113,0.2918,0.2944,0.0,0.3055,0.303,0.5246,0.138,0.4683,0.4211,0.8352,0.5539,0.2576,-0.0077,0.1177,0.2803,2.0,0.1713,0.6183333333333334,0.14830000000000002,-1.0,0
4.0,4.04305126783455,0.6931471805599453,0.0,1.172482137234565,0.9282193027394289,10.37751432806502,0.4489,0.4836,0.1271,11.56105827026951,0.1152,0.5147,3.0,0.7294,0.3896,0.0919,0.1891,0.145,0.0,0.2049,0.1757,0.5784,0.0915,0.0798,0.1311,0.6002,0.4513,0.1626,-0.015,0.0,0.1666,1.0,0.3336,0.7383333333333333,0.11090000000000001,1.0,0
5.0,3.784189633918261,0.6931471805599453,1.247032293786383,0.37156355643248307,0.31481073984003355,9.70069794710231,0.1048,0.3761,0.3343,11.393578707337662,0.0516,0.3538,4.0,0.7142,0.6742,0.0651,0.2556,0.2023,0.0,0.2395,0.4069,0.353,0.1276,0.4941,0.1136,0.0,0.2001,0.045,-0.0083,0.0283,0.2628,0.0,0.3077,3.1966666666666668,0.3654,0.0,1
2.0,3.8501476017100584,1.0986122886681096,0.0,0.2776317365982795,0.1988508587451652,8.68609172787805,0.274,0.5269,0.3422,11.243698707367935,0.0649,0.3688,6.0,0.6163,0.6418,0.0161,0.2269,0.2372,0.0,0.1932,0.3533,0.4711,0.1816,0.1808,0.1392,0.8436,0.5753,0.1336,0.0122,0.0,0.1139,4.0,0.179,3.1816666666666666,0.4557,1.0,0
3.0,3.828641396489095,0.0,0.6931471805599453,0.4382549309311553,0.14842000511827327,13.153736067536691,0.7119,0.7082,0.417,11.300672396487192,0.1692,0.6067,3.0,0.5626,0.4265,0.0144,0.4507,0.4435,1.0,0.0,0.6623,0.5342,0.7532,0.2647,0.2184,0.1496,0.2382,0.0802,-0.0585,0.0,0.3418,4.0,0.2003,0.8200000000000001,0.39289999999999997,0.0,1
6.0,3.713572066704308,0.0,2.58851563240702,2.0320878452963655,1.7544036826842861,9.604677122296504,0.3527,0.5343,0.2064,12.657562191949618,0.2422,0.1984,5.0,0.8657,0.3982,0.1425,0.4281,0.3477,1.0,0.4603,0.3873,0.3735,0.6092,0.5884,0.1994,0.9344,0.6204,0.1187,0.0169,0.0499,0.3853,1.0,0.2682,0.6066666666666667,0.35619999999999996,-1.0,1
7.0,3.912023005428146,1.6094379124341003,3.4242626545931514,2.2596775919827694,2.432735777459091,8.329899292995725,0.4269,0.5539,0.2297,11.520913475692412,0.0978,0.3281,3.0,0.6076,0.1624,0.0539,0.4689,0.3529,1.0,0.5603,0.3519,0.3797,0.6555,0.4865,0.1383,0.0397,0.2411,0.1037,0.0386,0.1051,0.4914,1.0,0.548,1.2833333333333334,0.2597,0.0,0
7.0,3.8501476017100584,1.0986122886681096,1.33500106673234,0.5933268452777344,0.5007752879124893,10.460729095610086,0.4067,0.5978,0.3591,12.71908188347447,0.1197,0.3226,4.0,0.783,0.7097,0.0223,0.2617,0.2451,0.0,0.1233,0.3571,0.2643,0.1121,0.497,0.1327,1.0,0.6272,0.7205,0.0,0.1173,0.2938,3.0,0.4354,0.34833333333333333,0.5388999999999999,1.0,1
6.0,4.1588830833596715,0.6931471805599453,1.2149127443642704,0.5306282510621704,0.6205764877251099,9.976830946760337,0.6559,0.6015,0.4047,11.373192022188952,0.0249,0.1675,6.0,0.6866,0.4476,0.0102,0.2066,0.1651,0.0,0.2498,0.3233,0.3535,0.1431,0.4875,0.0886,0.9222,0.63,0.5013,0.002,0.0554,0.1848,1.0,0.0831,0.17333333333333334,0.1231,1.0,0
5.0,4.204692619390966,1.0986122886681096,0.31481073984003355,0.13976194237515868,0.0295588022415444,8.293049139768444,0.0,0.7247,0.2243,12.587449958109248,0.0217,0.1222,4.0,0.6559,0.5184,0.039,0.1921,0.1307,0.0,0.1462,0.3216,0.2114,0.106,0.467,0.0721,1.0,0.5643,0.0573,-0.0066,0.0917,0.1654,3.0,0.2883,0.48333333333333334,0.2686,1.0,0
7.0,3.6888794541139363,0.6931471805599453,2.081938421878423,0.8628899551470399,0.5247285289349821,10.092288075427792,0.3207,0.5472,0.4916,11.508355036455468,0.1355,0.2096,2.0,0.7895,0.3504,0.1134,0.2246,0.1955,0.0,0.2521,0.4082,0.2438,0.0902,0.53,0.1215,0.1501,0.202,0.1103,-0.0283,0.0697,0.2182,1.0,0.2076,1.3133333333333332,0.2014,0.0,0
5.0,3.6109179126442243,0.0,1.4327007339340463,0.5481214085096876,0.6981347220709844,9.45993109330524,0.3405,0.6119,0.4058,11.206182889779704,0.1819,0.1055,5.0,0.5539,0.589,0.0504,0.2463,0.1953,0.0,0.2095,0.2638,0.4095,0.1252,0.5417,0.1959,0.6191,0.4892,0.3662,0.0011,0.0721,0.2925,1.0,0.2659,0.18333333333333332,0.169,1.0,1
7.0,4.127134385045092,0.0,0.8153648132841945,0.3435897043900769,0.12221763272424921,10.20218374625101,0.5036,0.5338,0.6504,11.254633895808874,0.0613,0.2789,8.0,0.6219,0.2016,0.1167,0.4126,0.3549,1.0,0.4642,0.4454,0.3367,0.6204,0.5097,0.1218,0.8247,0.5483,0.567,0.0005,0.024,0.4427,4.0,0.1365,0.36000000000000004,0.3481,1.0,0
1.0,4.189654742026425,0.0,0.8020015854720274,0.16551443847757338,0.27002713721306015,11.767598690615017,0.3606,0.5757,0.3543,12.44535329074453,0.0655,0.313,4.0,0.7224,0.7034,0.038,0.2933,0.2735,1.0,0.4621,0.215,0.3097,0.5703,0.0947,0.1236,0.6569,0.5601,0.1292,-0.0271,0.0,0.1587,0.0,0.1206,0.8316666666666667,0.1181,1.0,0
7.0,3.7612001156935624,0.0,1.1019400787607843,0.1906203596086497,0.32208349916911333,10.938378763646385,0.4989,0.5151,0.557,10.802876246334927,0.0,0.1958,1.0,0.5432,0.3454,0.4395,0.3424,0.4926,0.0,0.3,0.8301,0.4625,0.2443,0.6556,0.5321,0.1994,0.3236,0.1346,-0.0325,0.1556,0.3884,6.0,0.3709,1.1849999999999998,0.38389999999999996,0.0,0
4.0,3.828641396489095,1.3862943611198906,0.5364933705145685,0.26236426446749106,0.1988508587451652,10.34296753923157,0.5541,0.5428,0.4596,11.280425781231994,0.1802,0.2074,5.0,0.5879,0.4053,0.0165,0.2799,0.2344,1.0,0.4282,0.197,0.28,0.5973,0.1282,0.1316,0.7531,0.4727,0.2938,0.0043,0.0,0.2461,0.0,0.3091,0.31166666666666665,0.36010000000000003,1.0,0
1.0,3.784189633918261,1.0986122886681096,1.589235205116581,0.8628899551470399,0.3920420877760237,9.07566546864958,0.4365,0.5004,0.2128,11.36356661927903,0.1668,0.2361,5.0,0.8324,0.1983,0.0342,0.1537,0.1796,0.0,0.1526,0.2981,0.3114,0.0437,0.1252,0.1427,0.5494,0.4277,0.3798,-0.0131,0.0,0.1016,2.0,0.394,1.9966666666666666,0.2258,1.0,0
